,index,DiagnosisDescription,PercentageDiab,PatientsWithCondition,PercentageOfTotalPop
1124,365,Glaucoma                                                                                                                                                                                                                                                       ,0.296296296296,27.0,0.00271411338963
1125,365.0,Borderline glaucoma (Glaucoma suspect)                                                                                                                                                                                                                         ,0.5,2.0,0.000201045436269
1126,365.00,"Preglaucoma, unspecified",0.4,5.0,0.000502613590671
1127,365.01,"Open angle with borderline findings, low risk",0.0,2.0,0.000201045436269
1128,365.04,Ocular hypertension,0.0,4.0,0.000402090872537
1129,365.1,Open-Angle glaucoma                                                                                                                                                                                                                                            ,1.0,1.0,0.000100522718134
1130,365.10,"Open-angle glaucoma, unspecified",0.222222222222,9.0,0.000904704463209
1131,365.11,Primary open angle glaucoma,0.5,4.0,0.000402090872537
1132,365.20,"Primary angle-closure glaucoma, unspecified",0.0,2.0,0.000201045436269
1133,365.23,Chronic angle-closure glaucoma,0.5,2.0,0.000201045436269
1134,365.60,Glaucoma associated with unspecified ocular disorder,1.0,1.0,0.000100522718134
1135,365.8,Other specified forms of glaucoma,0.0,3.0,0.000301568154403
1136,365.89,Other specified glaucoma,0.5,2.0,0.000201045436269
1137,365.9,Unspecified glaucoma,0.379310344828,29.0,0.00291515882589
1138,366,Cataract                                                                                                                                                                                                                                                       ,0.25,28.0,0.00281463610776
1139,366.00,"Nonsenile cataract, unspecified",0.333333333333,3.0,0.000301568154403
1140,366.09,Other and combined forms of nonsenile cataract,1.0,1.0,0.000100522718134
1141,366.1,Senile cataract                                                                                                                                                                                                                                                ,0.428571428571,7.0,0.00070365902694
1142,366.10,"Senile cataract, unspecified",0.25,64.0,0.0064334539606
1143,366.12,Incipient senile cataract,0.285714285714,7.0,0.00070365902694
1144,366.15,Cortical senile cataract,1.0,1.0,0.000100522718134
1145,366.16,Senile nuclear sclerosis,0.333333333333,3.0,0.000301568154403
1146,366.17,Total or mature cataract,0.25,4.0,0.000402090872537
1147,366.41,Diabetic cataract,0.666666666667,3.0,0.000301568154403
1148,366.52,"Other after-cataract, not obscuring vision",0.5,2.0,0.000201045436269
1149,366.53,"After-cataract, obscuring vision",0.333333333333,3.0,0.000301568154403
1150,366.9,Unspecified cataract,0.428571428571,21.0,0.00211097708082
1151,367.0,Hypermetropia,0.2,10.0,0.00100522718134
1152,367.1,Myopia,0.125,8.0,0.000804181745074
1153,367.21,Regular astigmatism,0.0,4.0,0.000402090872537
1154,367.4,Presbyopia,0.1875,16.0,0.00160836349015
1155,367.51,Paresis of accommodation,0.0,1.0,0.000100522718134
1156,368,Visual disturbances                                                                                                                                                                                                                                            ,0.166666666667,6.0,0.000603136308806
1157,368.1,Subjective visual disturbances                                                                                                                                                                                                                                 ,0.0,1.0,0.000100522718134
1158,368.10,"Subjective visual disturbance, unspecified",0.363636363636,11.0,0.00110574989948
1159,368.12,Transient visual loss,0.0,1.0,0.000100522718134
1160,368.13,Visual discomfort,0.333333333333,9.0,0.000904704463209
1161,368.2,Diplopia,0.4,5.0,0.000502613590671
1162,368.4,Visual field defects                                                                                                                                                                                                                                           ,0.0,1.0,0.000100522718134
1163,368.40,"Visual field defect, unspecified",0.0,1.0,0.000100522718134
1164,368.8,Other specified visual disturbances,0.285714285714,35.0,0.0035182951347
1165,368.9,Unspecified visual disturbance,0.16,25.0,0.00251306795336
1166,369,Blindness and low vision                                                                                                                                                                                                                                       ,0.6,5.0,0.000502613590671
1167,369.0,"Profound vision impairment, bOther eyes                                                                                                                                                                                                                        ",0.714285714286,7.0,0.00070365902694
1168,369.00,"Blindness of both eyes, impairment level not further specified",0.333333333333,3.0,0.000301568154403
1169,369.10,"Blindness, one eye; low vision other eye",0.333333333333,3.0,0.000301568154403
1170,369.2,"Moderate or severe vision impairment, both eyes                                                                                                                                                                                                              ",0.5,6.0,0.000603136308806
1171,369.20,"Moderate or severe vision impairment, both eyes, impairment level not further specified",0.5,2.0,0.000201045436269
1172,369.25,Better eye: moderate vision impairment; lesser eye: moderate vision impairment,0.0,1.0,0.000100522718134
1173,369.3,"Unqualified visual loss, both eyes",0.333333333333,3.0,0.000301568154403
1174,369.4,"Legal blindness, as defined in U.S.A.",0.5,6.0,0.000603136308806
1175,369.61,One eye: total vision impairment; other eye: not specified,0.0,1.0,0.000100522718134
1176,369.8,"Unqualified visual loss, one eye",0.5,2.0,0.000201045436269
1177,369.9,Unspecified visual loss,0.25,4.0,0.000402090872537
1178,370.00,"Corneal ulcer, unspecified",0.0,2.0,0.000201045436269
1179,370.01,Marginal corneal ulcer,0.0,1.0,0.000100522718134
1180,370.20,"Superficial keratitis, unspecified",0.0,2.0,0.000201045436269
1181,370.21,Punctate keratitis,0.0,1.0,0.000100522718134
1182,370.33,"Keratoconjunctivitis sicca, not specified as Sjogren's",0.0,1.0,0.000100522718134
1183,370.34,Exposure keratoconjunctivitis,1.0,1.0,0.000100522718134
1184,370.40,"Keratoconjunctivitis, unspecified",0.0,3.0,0.000301568154403
1185,370.49,Other keratoconjunctivitis,0.0,2.0,0.000201045436269
1186,370.9,Unspecified keratitis,0.0,2.0,0.000201045436269
1187,371.41,Senile corneal changes,0.25,4.0,0.000402090872537
1188,371.52,Other anterior corneal dystrophies,0.0,1.0,0.000100522718134
1189,371.57,Endothelial corneal dystrophy,0.0,5.0,0.000502613590671
1190,371.60,"Keratoconus, unspecified",1.0,1.0,0.000100522718134
1191,371.61,"Keratoconus, stable condition",0.0,1.0,0.000100522718134
1192,372.0,Acute conjunctivitis                                                                                                                                                                                                                                           ,0.125,24.0,0.00241254523522
1193,372.00,"Acute conjunctivitis, unspecified",0.237113402062,97.0,0.00975070365903
1194,372.01,"Serous conjunctivitis, except viral",1.0,1.0,0.000100522718134
1195,372.02,Acute follicular conjunctivitis,0.0,2.0,0.000201045436269
1196,372.03,Other mucopurulent conjunctivitis,0.0909090909091,11.0,0.00110574989948
1197,372.05,Acute atopic conjunctivitis,0.222222222222,36.0,0.00361881785283
1198,372.1,Chronic conjunctivitis                                                                                                                                                                                                                                         ,0.0,1.0,0.000100522718134
1199,372.10,"Chronic conjunctivitis, unspecified",0.0,2.0,0.000201045436269
1200,372.11,Simple chronic conjunctivitis,0.0,1.0,0.000100522718134
1201,372.13,Vernal conjunctivitis,0.0,6.0,0.000603136308806
1202,372.14,Other chronic allergic conjunctivitis,0.176470588235,51.0,0.00512665862485
1203,372.20,"Blepharoconjunctivitis, unspecified",0.0,3.0,0.000301568154403
1204,372.3,Other unspecified conjunctivitis                                                                                                                                                                                                                               ,0.4,5.0,0.000502613590671
1205,372.30,"Conjunctivitis, unspecified",0.141025641026,78.0,0.00784077201448
1206,372.34,Pingueculitis,0.0,2.0,0.000201045436269
1207,372.39,Other conjunctivitis,0.142857142857,7.0,0.00070365902694
1208,372.4,Pterygium                                                                                                                                                                                                                                                      ,0.0,2.0,0.000201045436269
